anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2023,0,309222,CINTAC S.A.I.C.,96705210-8,CINTAC S.A.I.C.,Otras industrias manufactureras,,Fabricación de productos metálicos para uso estructural,C2511,Fabricación de productos metálicos para uso estructural,C251100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.51103859,-70.72509197,Generador Industrial,,,20.72,2,Valorización,,,,,17 04 12 | Hierro y acero galvanizados,17 04 12 | Hierro y acero galvanizados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),4989.0,PLANTA COLINA,ACEROS AZA S.A.,Colina,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468225,CONSTRUMART S.A.,96511460-2,CONSTRUMART LA SERENA,Comercio minorista,,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipo de iluminación y otros enseres domésticos en comercios especializados",G4759,"Venta al por menor de aparatos eléctricos, textiles para el hogar y otros enseres domésticos n.c.p.",G475909,Coquimbo,Elqui,La Serena,4101,-29.9269493,-71.27779418,Generador Industrial,,,42.36,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5473631.0,RELLENO SANITARIO EL PANUL,INVERSIONES PANUL LIMITADA,Coquimbo,Coquimbo,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468227,CONSTRUMART S.A.,96511460-2,CONSTRUMART LAS REJAS,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.45749578,-70.70572985,Generador Industrial,,,0.25,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468227,CONSTRUMART S.A.,96511460-2,CONSTRUMART LAS REJAS,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.45749578,-70.70572985,Generador Industrial,,,0.31,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468227,CONSTRUMART S.A.,96511460-2,CONSTRUMART LAS REJAS,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.45749578,-70.70572985,Generador Industrial,,,0.5,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,15 01 03 | Envases de madera,15 01 03 | Envases de madera,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468227,CONSTRUMART S.A.,96511460-2,CONSTRUMART LAS REJAS,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.45749578,-70.70572985,Generador Industrial,,,2.5,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,17 01 03 | Tejas y materiales cerámicos,17 01 03 | Tejas y materiales cerámicos,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468227,CONSTRUMART S.A.,96511460-2,CONSTRUMART LAS REJAS,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.45749578,-70.70572985,Generador Industrial,,,28.24,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468227,CONSTRUMART S.A.,96511460-2,CONSTRUMART LAS REJAS,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.45749578,-70.70572985,Generador Industrial,,,33.55,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468227,CONSTRUMART S.A.,96511460-2,CONSTRUMART LAS REJAS,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.45749578,-70.70572985,Generador Industrial,,,71.26,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468321,CONSTRUMART S.A.,96511460-2,CONSTRUMART LINARES,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Maule,Linares,Linares,7401,-35.84685714,-71.58910044,Generador Industrial,,,2.133,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,245025.0,RELLENO SANITARIO PARQUE EL GUANACO,RELLENOS SANITARIOS DEL MAULE S A,Teno,Maule,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468323,CONSTRUMART S.A.,96511460-2,CONSTRUMART LLOLLEO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Valparaíso,San Antonio,San Antonio,5601,-33.62147476,-71.60660193,Generador Industrial,,,2.04,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06","17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06",,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468323,CONSTRUMART S.A.,96511460-2,CONSTRUMART LLOLLEO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Valparaíso,San Antonio,San Antonio,5601,-33.62147476,-71.60660193,Generador Industrial,,,3.04,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468323,CONSTRUMART S.A.,96511460-2,CONSTRUMART LLOLLEO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Valparaíso,San Antonio,San Antonio,5601,-33.62147476,-71.60660193,Generador Industrial,,,3.5,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468323,CONSTRUMART S.A.,96511460-2,CONSTRUMART LLOLLEO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Valparaíso,San Antonio,San Antonio,5601,-33.62147476,-71.60660193,Generador Industrial,,,4.03,1,Eliminación,48.0,Pretratamiento,56.0,Residuos municipales asimilables a domiciliarios,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5482128.0,Planta de Tratamiento de Residuos Domiciliarios Lautaro,GESTION ECOLOGICA DE RESIDUOS S A,Lautaro,La Araucanía,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468323,CONSTRUMART S.A.,96511460-2,CONSTRUMART LLOLLEO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Valparaíso,San Antonio,San Antonio,5601,-33.62147476,-71.60660193,Generador Industrial,,,12.48,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468323,CONSTRUMART S.A.,96511460-2,CONSTRUMART LLOLLEO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Valparaíso,San Antonio,San Antonio,5601,-33.62147476,-71.60660193,Generador Industrial,,,24.46,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5491881,CONSTRUMART S.A.,96511460-2,Construmart Los Ángeles,Comercio minorista,,"Venta al por menor de artículos de ferretería, pinturas y productos de vidrio en comercios especializados",G4752,Venta al por menor de artículos de ferretería y materiales de construcción ,G475201,Biobío,Biobío,Los Angeles,8301,-37.47938352,-72.36441272,Generador Industrial,,,99.04,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5453436.0,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,Los Angeles,Biobío,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468233,CONSTRUMART S.A.,96511460-2,CONSTRUMART MELIPILLA,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Melipilla,Melipilla,13501,-33.68001798,-71.21619635,Generador Industrial,,,0.08,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468233,CONSTRUMART S.A.,96511460-2,CONSTRUMART MELIPILLA,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Melipilla,Melipilla,13501,-33.68001798,-71.21619635,Generador Industrial,,,0.2,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468233,CONSTRUMART S.A.,96511460-2,CONSTRUMART MELIPILLA,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Melipilla,Melipilla,13501,-33.68001798,-71.21619635,Generador Industrial,,,0.45,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,15 01 03 | Envases de madera,15 01 03 | Envases de madera,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468233,CONSTRUMART S.A.,96511460-2,CONSTRUMART MELIPILLA,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Melipilla,Melipilla,13501,-33.68001798,-71.21619635,Generador Industrial,,,12.55,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468233,CONSTRUMART S.A.,96511460-2,CONSTRUMART MELIPILLA,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Melipilla,Melipilla,13501,-33.68001798,-71.21619635,Generador Industrial,,,14.09,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468233,CONSTRUMART S.A.,96511460-2,CONSTRUMART MELIPILLA,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Melipilla,Melipilla,13501,-33.68001798,-71.21619635,Generador Industrial,,,24.1,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06","17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06",,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468233,CONSTRUMART S.A.,96511460-2,CONSTRUMART MELIPILLA,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Melipilla,Melipilla,13501,-33.68001798,-71.21619635,Generador Industrial,,,37.2,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468326,CONSTRUMART S.A.,96511460-2,CONSTRUMART OSORNO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Los Lagos,Osorno,Osorno,10301,-40.57627707,-73.11334319,Generador Industrial,,,0.075,2,Valorización,7.0,Preparación para reutilización,,,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5466790.0,MI GRAN CHILE,JAIME PATRICIO PINNINGHOFF AZÓCAR GESTION AMBIENTAL EMPRESA INDIVIDUAL,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468326,CONSTRUMART S.A.,96511460-2,CONSTRUMART OSORNO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Los Lagos,Osorno,Osorno,10301,-40.57627707,-73.11334319,Generador Industrial,,,0.13,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,15 01 03 | Envases de madera,15 01 03 | Envases de madera,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5466790.0,MI GRAN CHILE,JAIME PATRICIO PINNINGHOFF AZÓCAR GESTION AMBIENTAL EMPRESA INDIVIDUAL,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468326,CONSTRUMART S.A.,96511460-2,CONSTRUMART OSORNO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Los Lagos,Osorno,Osorno,10301,-40.57627707,-73.11334319,Generador Industrial,,,0.32,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,15 01 04 | Envases metálicos,15 01 04 | Envases metálicos,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5466790.0,MI GRAN CHILE,JAIME PATRICIO PINNINGHOFF AZÓCAR GESTION AMBIENTAL EMPRESA INDIVIDUAL,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468326,CONSTRUMART S.A.,96511460-2,CONSTRUMART OSORNO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Los Lagos,Osorno,Osorno,10301,-40.57627707,-73.11334319,Generador Industrial,,,0.732,2,Valorización,7.0,Preparación para reutilización,,,15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5466790.0,MI GRAN CHILE,JAIME PATRICIO PINNINGHOFF AZÓCAR GESTION AMBIENTAL EMPRESA INDIVIDUAL,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468326,CONSTRUMART S.A.,96511460-2,CONSTRUMART OSORNO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Los Lagos,Osorno,Osorno,10301,-40.57627707,-73.11334319,Generador Industrial,,,0.769,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5466790.0,MI GRAN CHILE,JAIME PATRICIO PINNINGHOFF AZÓCAR GESTION AMBIENTAL EMPRESA INDIVIDUAL,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468326,CONSTRUMART S.A.,96511460-2,CONSTRUMART OSORNO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Los Lagos,Osorno,Osorno,10301,-40.57627707,-73.11334319,Generador Industrial,,,3.201,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,15 01 03 | Envases de madera,15 01 03 | Envases de madera,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5466790.0,MI GRAN CHILE,JAIME PATRICIO PINNINGHOFF AZÓCAR GESTION AMBIENTAL EMPRESA INDIVIDUAL,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468326,CONSTRUMART S.A.,96511460-2,CONSTRUMART OSORNO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Los Lagos,Osorno,Osorno,10301,-40.57627707,-73.11334319,Generador Industrial,,,4.694,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5466790.0,MI GRAN CHILE,JAIME PATRICIO PINNINGHOFF AZÓCAR GESTION AMBIENTAL EMPRESA INDIVIDUAL,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468326,CONSTRUMART S.A.,96511460-2,CONSTRUMART OSORNO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Los Lagos,Osorno,Osorno,10301,-40.57627707,-73.11334319,Generador Industrial,,,6.315,1,Eliminación,3.0,Disposición final,12.0,Vertedero,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5463828.0,VERTEDERO CURACO OSORNO,I MUNICIPALIDAD DE OSORNO,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468326,CONSTRUMART S.A.,96511460-2,CONSTRUMART OSORNO,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Los Lagos,Osorno,Osorno,10301,-40.57627707,-73.11334319,Generador Industrial,,,6.573,1,Eliminación,3.0,Disposición final,12.0,Vertedero,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5463828.0,VERTEDERO CURACO OSORNO,I MUNICIPALIDAD DE OSORNO,Osorno,Los Lagos,Chile,gi-sinader-2023-ckan.xlsx,False
