anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2021,,1031669,COMPLEJO INDUSTRIAL MOLYNOR S.A.,76016222-1,COMPLEJO INDUSTRIAL MOLYNOR S.A.,Otras industrias manufactureras,10,Fabricación de productos primarios de metales preciosos y otros metales no ferrosos,C2420,Fabricación de productos primarios de metales preciosos y de otros metales no ferrosos n.c.p.,C242009,Antofagasta,Antofagasta,Mejillones,2102,-23.06031555,-70.37413281,Destinatario Final,,1,532.593,5.0,Recolección,,,44,Pretratamiento de Metales, Hierro y acero no galvanizados,17 04 05 | Hierro y acero no galvanizados,17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465719,RECYCLING S.A.,77032590-0,RECYCLING LAS INDUSTRIAS,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.32679766,-70.73158178,Destinatario Final,,1,49.155,2.0,Valorización,,,23,Co-procesamiento, Materiales inadecuados para el consumo o la elaboración,02 07 04 | Materiales inadecuados para el consumo o la elaboración,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",7,"07 | Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao)",,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465719,RECYCLING S.A.,77032590-0,RECYCLING LAS INDUSTRIAS,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.32679766,-70.73158178,Destinatario Final,,1,316.92,2.0,Valorización,,,23,Co-procesamiento, Lodos del tratamiento in situ de efluentes,02 02 04 | Lodos del tratamiento in situ de efluentes,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2,"02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465719,RECYCLING S.A.,77032590-0,RECYCLING LAS INDUSTRIAS,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.32679766,-70.73158178,Destinatario Final,,1,0.4717,2.0,Valorización,,,23,Co-procesamiento, Residuos líquidos acuosos distintos de los especificados en el código 16 10 01,16 10 02 | Residuos líquidos acuosos distintos de los especificados en el código 16 10 01,16,16 | Residuos no especificados en otro capítulo de la lista,10,10 | Residuos líquidos acuosos destinados a plantas de tratamiento externas,,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465719,RECYCLING S.A.,77032590-0,RECYCLING LAS INDUSTRIAS,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.32679766,-70.73158178,Destinatario Final,,1,2.97,2.0,Valorización,,,25,Incineración con recuperación de energía, Residuos no especificados en otra categoría,07 06 99 | Residuos no especificados en otra categoría,7,07 | Residuos de procesos químicos orgánicos,6,"06 | Residuos de la FFDU de grasas, jabones, detergentes, desinfectantes y cosméticos",,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465719,RECYCLING S.A.,77032590-0,RECYCLING LAS INDUSTRIAS,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.32679766,-70.73158178,Destinatario Final,,1,13.134,2.0,Valorización,,,23,Co-procesamiento, Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,16,16 | Residuos no especificados en otro capítulo de la lista,1,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465719,RECYCLING S.A.,77032590-0,RECYCLING LAS INDUSTRIAS,Gestores de residuos,15,Tratamiento y eliminación de desechos peligrosos,E3822,Tratamiento y eliminación de desechos peligrosos,E382200,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.32679766,-70.73158178,Destinatario Final,,2,12.94,2.0,Valorización,,,27,Compostaje," Lodos de lavado, limpieza, pelado, centrifugado y separación","02 03 01 | Lodos de lavado, limpieza, pelado, centrifugado y separación",2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",3,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465904,SOCIEDAD INMOBILIARIA E INVERSIONES GREENWALK LTDA.,76224743-7,GREENWALK LTDA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Biobío,Bíobío,Los Angeles,8301,-37.4382007,-72.32818475,Destinatario Final,,1,231.051,5.0,Recolección,,,45,Pretratamiento de plásticos, Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465904,SOCIEDAD INMOBILIARIA E INVERSIONES GREENWALK LTDA.,76224743-7,GREENWALK LTDA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Biobío,Bíobío,Los Angeles,8301,-37.4382007,-72.32818475,Destinatario Final,,1,0.758,5.0,Recolección,,,44,Pretratamiento de Metales, Envases metálicos,15 01 04 | Envases metálicos,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465904,SOCIEDAD INMOBILIARIA E INVERSIONES GREENWALK LTDA.,76224743-7,GREENWALK LTDA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Biobío,Bíobío,Los Angeles,8301,-37.4382007,-72.32818475,Destinatario Final,,1,24.175,5.0,Recolección,,,44,Pretratamiento de Metales, Envases de vidrio,15 01 07 | Envases de vidrio,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465904,SOCIEDAD INMOBILIARIA E INVERSIONES GREENWALK LTDA.,76224743-7,GREENWALK LTDA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Biobío,Bíobío,Los Angeles,8301,-37.4382007,-72.32818475,Destinatario Final,,1,5.666,5.0,Recolección,,,45,Pretratamiento de plásticos, Envases de madera,15 01 03 | Envases de madera,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465904,SOCIEDAD INMOBILIARIA E INVERSIONES GREENWALK LTDA.,76224743-7,GREENWALK LTDA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Biobío,Bíobío,Los Angeles,8301,-37.4382007,-72.32818475,Destinatario Final,,1,25.015,5.0,Recolección,,,36,"Pretratamiento de papel, cartón y productos de papel", Papel y cartón,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465904,SOCIEDAD INMOBILIARIA E INVERSIONES GREENWALK LTDA.,76224743-7,GREENWALK LTDA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Biobío,Bíobío,Los Angeles,8301,-37.4382007,-72.32818475,Destinatario Final,,1,148.039,5.0,Recolección,,,5,Recolección, Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465986,SERVICIOS INDUSTRIALES BAHAMONDE LIMITADA,76193466-K,SERVICIOS BAHAMONDE,Otras actividades,20,Otras actividades de servicios personales n.c.p.,S9609,Otras actividades de servicios personales n.c.p.,S960909,Aysén del General Carlos Ibáñez del Campo,Aysén,Aysén,11201,-45.38593901,-72.56039874,Destinatario Final,,1,5839.2,1.0,Eliminación,,,3,Disposición final, Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465986,SERVICIOS INDUSTRIALES BAHAMONDE LIMITADA,76193466-K,SERVICIOS BAHAMONDE,Otras actividades,20,Otras actividades de servicios personales n.c.p.,S9609,Otras actividades de servicios personales n.c.p.,S960909,Aysén del General Carlos Ibáñez del Campo,Aysén,Aysén,11201,-45.38593901,-72.56039874,Destinatario Final,,1,12387.6,1.0,Eliminación,,,1,Eliminación, Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,5465986,SERVICIOS INDUSTRIALES BAHAMONDE LIMITADA,76193466-K,SERVICIOS BAHAMONDE,Otras actividades,20,Otras actividades de servicios personales n.c.p.,S9609,Otras actividades de servicios personales n.c.p.,S960909,Aysén del General Carlos Ibáñez del Campo,Aysén,Aysén,11201,-45.38593901,-72.56039874,Destinatario Final,,1,17663.4,1.0,Eliminación,,,12,Vertedero, Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466006,"INMOBILIARIA,AGRICOLA Y COMERCIAL BALTIERRA SOCIEDAD ANONIMA",88134100-K,BALTIERRA SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.56827856,-70.60351862,Destinatario Final,,1,672.0,1.0,Eliminación,,,14,Monorelleno," Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466006,"INMOBILIARIA,AGRICOLA Y COMERCIAL BALTIERRA SOCIEDAD ANONIMA",88134100-K,BALTIERRA SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.56827856,-70.60351862,Destinatario Final,,1,38332.292,1.0,Eliminación,,,60,Sitio de Escombros de la Construcción," Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466006,"INMOBILIARIA,AGRICOLA Y COMERCIAL BALTIERRA SOCIEDAD ANONIMA",88134100-K,BALTIERRA SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.56827856,-70.60351862,Destinatario Final,,1,362.45,1.0,Eliminación,,,60,Sitio de Escombros de la Construcción, Hormigón,17 01 01 | Hormigón,17,17 | Residuos de la construcción y demolición,1,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466006,"INMOBILIARIA,AGRICOLA Y COMERCIAL BALTIERRA SOCIEDAD ANONIMA",88134100-K,BALTIERRA SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.56827856,-70.60351862,Destinatario Final,,1,1438.98,1.0,Eliminación,,,60,Sitio de Escombros de la Construcción," Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06","17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06",17,17 | Residuos de la construcción y demolición,1,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466083,COMERCIAL E INDUSTRIAL ALBROMET LTDA,78714530-2,COMERCIAL E INDUSTRIAL ALBROMET LTDA,Otras industrias manufactureras,10,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.38366877,-70.81657655,Destinatario Final,,1,24.87,2.0,Valorización,,,20,Reciclaje de metales, Residuos no especificados en otra categoría,10 06 99 | Residuos no especificados en otra categoría,10,10 | Residuos de procesos térmicos,6,06 | Residuos de la termometalurgia del cobre,,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466083,COMERCIAL E INDUSTRIAL ALBROMET LTDA,78714530-2,COMERCIAL E INDUSTRIAL ALBROMET LTDA,Otras industrias manufactureras,10,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.38366877,-70.81657655,Destinatario Final,,1,20.34,2.0,Valorización,,,20,Reciclaje de metales, Limaduras y virutas de metales no férreos,12 01 03 | Limaduras y virutas de metales no férreos,12,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466083,COMERCIAL E INDUSTRIAL ALBROMET LTDA,78714530-2,COMERCIAL E INDUSTRIAL ALBROMET LTDA,Otras industrias manufactureras,10,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.38366877,-70.81657655,Destinatario Final,,1,27.212,2.0,Valorización,,,20,Reciclaje de metales, Escorias de la producción primaria y secundaria,10 06 01 | Escorias de la producción primaria y secundaria,10,10 | Residuos de procesos térmicos,6,06 | Residuos de la termometalurgia del cobre,,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466083,COMERCIAL E INDUSTRIAL ALBROMET LTDA,78714530-2,COMERCIAL E INDUSTRIAL ALBROMET LTDA,Otras industrias manufactureras,10,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.38366877,-70.81657655,Destinatario Final,,1,18.896,2.0,Valorización,,,20,Reciclaje de metales, Metales,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466184,PAPELES Y CARTONES CONSTANZA LIMITADA,77583350-5,PAPELES Y CARTONES CONSTANZA LTDA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.38447979,-70.77738965,Destinatario Final,,1,1304.563,1.0,Eliminación,,,33,Depósito de Seguridad, Papel y cartón,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466184,PAPELES Y CARTONES CONSTANZA LIMITADA,77583350-5,PAPELES Y CARTONES CONSTANZA LTDA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.38447979,-70.77738965,Destinatario Final,,1,13.33,1.0,Eliminación,,,33,Depósito de Seguridad, Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466193,BIOMASA SALINAS Y WAEGER SPA,76183693-5,PLANTA ASTILLADORA PUTABLA,Industria de la madera y silvicultura,2,"Fabricación de otros productos de madera; fabricación de artículos de corcho, paja y materiales trenzables",C1629,"Fabricación de otros productos de madera, de artículos de corcho, paja y materiales trenzables",C162900,Los Lagos,Osorno,San Pablo,10307,-40.46204792,-73.03574351,Destinatario Final,,1,8960.43,2.0,Valorización,,,31,Aplicación al Suelo," Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)","10 01 01 | Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)",10,10 | Residuos de procesos térmicos,1,01 | Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,0.135,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,0.432,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,0.432,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,0.432,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,0.405,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,3.294,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,1.053,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,1.188,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,1.026,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,1.215,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
2021,,5466728,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,76323870-9,SOCIEDAD GENERAL RENDERING CHILE SA,Otras actividades,20,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.28394418,-70.74180505,Destinatario Final,,2,1.242,2.0,Valorización,,,80,Reciclaje de aceites y grasas comestibles, Aceites y grasas comestibles,20 01 25 | Aceites y grasas comestibles,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2021-ckan.csv,False
